,County,PCP,Year,Month
2308,Madera County,0.02,2016,Jul
2309,Madera County,0.01,2016,Aug
2310,Madera County,0.08,2016,Sep
2311,Madera County,2.44,2016,Oct
2312,Madera County,1.71,2016,Noc
2313,Madera County,4.61,2016,Dec
2314,Madera County,11.94,2017,Jan
2315,Madera County,8.14,2017,Feb
2316,Madera County,2.34,2017,Mar
2317,Madera County,3.25,2017,Apr
2318,Madera County,0.33,2017,May
2319,Madera County,0.14,2017,Jun
2320,Madera County,0.0,2017,Jul
2321,Madera County,0.44,2017,Aug
2322,Madera County,0.78,2017,Sep
2323,Madera County,0.21,2017,Oct
2324,Madera County,2.03,2017,Noc
2325,Madera County,0.16,2017,Dec
2326,Madera County,2.56,2018,Jan
2327,Madera County,0.59,2018,Feb
2328,Madera County,8.71,2018,Mar
2329,Madera County,2.18,2018,Apr
2330,Madera County,0.37,2018,May
2331,Madera County,0.0,2018,Jun
2332,Madera County,0.11,2018,Jul
2333,Madera County,0.01,2018,Aug
2334,Madera County,0.05,2018,Sep
2335,Madera County,0.5,2018,Oct
2336,Madera County,4.2,2018,Noc
2337,Madera County,1.44,2018,Dec
2338,Madera County,4.9,2019,Jan
2339,Madera County,6.9,2019,Feb
2340,Madera County,4.19,2019,Mar
2341,Madera County,0.86,2019,Apr
2342,Madera County,3.63,2019,May
2343,Madera County,0.12,2019,Jun
2344,Madera County,0.09,2019,Jul
2345,Madera County,0.0,2019,Aug
2346,Madera County,0.04,2019,Sep
2347,Madera County,0.01,2019,Oct
2348,Madera County,1.2,2019,Noc
2349,Madera County,3.36,2019,Dec
2350,Madera County,0.92,2020,Jan
2351,Madera County,0.1,2020,Feb
2352,Madera County,3.37,2020,Mar
2353,Madera County,3.1,2020,Apr
2354,Madera County,0.67,2020,May
2355,Madera County,0.11,2020,Jun
2356,Madera County,0.02,2020,Jul
2357,Madera County,0.07,2020,Aug
2358,Madera County,0.03,2020,Sep
2359,Madera County,0.02,2020,Oct
2360,Marin County,2.18,2011,Jan
2361,Marin County,5.9,2011,Feb
2362,Marin County,11.83,2011,Mar
2363,Marin County,0.83,2011,Apr
2364,Marin County,1.73,2011,May
2365,Marin County,1.24,2011,Jun
2366,Marin County,0.01,2011,Jul
2367,Marin County,0.02,2011,Aug
2368,Marin County,0.01,2011,Sep
2369,Marin County,2.25,2011,Oct
2370,Marin County,2.34,2011,Noc
2371,Marin County,0.15,2011,Dec
2372,Marin County,6.35,2012,Jan
2373,Marin County,1.77,2012,Feb
2374,Marin County,10.84,2012,Mar
2375,Marin County,2.65,2012,Apr
2376,Marin County,0.13,2012,May
2377,Marin County,0.07,2012,Jun
2378,Marin County,0.03,2012,Jul
2379,Marin County,0.0,2012,Aug
2380,Marin County,0.0,2012,Sep
2381,Marin County,1.89,2012,Oct
2382,Marin County,8.52,2012,Noc
2383,Marin County,12.01,2012,Dec
2384,Marin County,0.9,2013,Jan
2385,Marin County,0.53,2013,Feb
2386,Marin County,1.3,2013,Mar
2387,Marin County,1.52,2013,Apr
2388,Marin County,0.16,2013,May
2389,Marin County,0.95,2013,Jun
2390,Marin County,0.01,2013,Jul
2391,Marin County,0.05,2013,Aug
2392,Marin County,0.66,2013,Sep
2393,Marin County,0.0,2013,Oct
2394,Marin County,1.74,2013,Noc
2395,Marin County,0.58,2013,Dec
2396,Marin County,0.1,2014,Jan
2397,Marin County,11.33,2014,Feb
2398,Marin County,4.09,2014,Mar
2399,Marin County,2.05,2014,Apr
2400,Marin County,0.09,2014,May
2401,Marin County,0.01,2014,Jun
2402,Marin County,0.05,2014,Jul
2403,Marin County,0.09,2014,Aug
2404,Marin County,0.52,2014,Sep
2405,Marin County,0.9,2014,Oct
2406,Marin County,3.81,2014,Noc
2407,Marin County,17.2,2014,Dec
2408,Marin County,0.05,2015,Jan
2409,Marin County,3.53,2015,Feb
2410,Marin County,0.26,2015,Mar
2411,Marin County,1.88,2015,Apr
2412,Marin County,0.12,2015,May
2413,Marin County,0.27,2015,Jun
2414,Marin County,0.07,2015,Jul
2415,Marin County,0.03,2015,Aug
2416,Marin County,0.27,2015,Sep
2417,Marin County,0.06,2015,Oct
2418,Marin County,1.84,2015,Noc
2419,Marin County,7.55,2015,Dec
2420,Marin County,10.73,2016,Jan
2421,Marin County,1.17,2016,Feb
2422,Marin County,9.7,2016,Mar
2423,Marin County,1.51,2016,Apr
2424,Marin County,0.22,2016,May
2425,Marin County,0.03,2016,Jun
2426,Marin County,0.0,2016,Jul
2427,Marin County,0.01,2016,Aug
2428,Marin County,0.0,2016,Sep
2429,Marin County,6.33,2016,Oct
2430,Marin County,4.04,2016,Noc
2431,Marin County,7.07,2016,Dec
2432,Marin County,17.01,2017,Jan
2433,Marin County,13.84,2017,Feb
2434,Marin County,4.45,2017,Mar
2435,Marin County,4.65,2017,Apr
2436,Marin County,0.07,2017,May
2437,Marin County,0.3,2017,Jun
2438,Marin County,0.0,2017,Jul
2439,Marin County,0.0,2017,Aug
2440,Marin County,0.1,2017,Sep
2441,Marin County,0.24,2017,Oct
2442,Marin County,5.1,2017,Noc
2443,Marin County,0.09,2017,Dec
2444,Marin County,6.77,2018,Jan
2445,Marin County,0.37,2018,Feb
2446,Marin County,8.32,2018,Mar
2447,Marin County,5.04,2018,Apr
2448,Marin County,0.13,2018,May
2449,Marin County,0.0,2018,Jun
2450,Marin County,0.0,2018,Jul
2451,Marin County,0.02,2018,Aug
2452,Marin County,0.02,2018,Sep
2453,Marin County,1.29,2018,Oct
2454,Marin County,5.19,2018,Noc
2455,Marin County,3.34,2018,Dec
2456,Marin County,7.95,2019,Jan
2457,Marin County,15.07,2019,Feb
2458,Marin County,7.21,2019,Mar
2459,Marin County,1.13,2019,Apr
2460,Marin County,3.56,2019,May
2461,Marin County,0.01,2019,Jun
2462,Marin County,0.0,2019,Jul
2463,Marin County,0.0,2019,Aug
2464,Marin County,0.1,2019,Sep
2465,Marin County,0.02,2019,Oct
2466,Marin County,1.53,2019,Noc
2467,Marin County,10.12,2019,Dec
2468,Marin County,3.56,2020,Jan
2469,Marin County,0.0,2020,Feb
2470,Marin County,2.16,2020,Mar
2471,Marin County,1.47,2020,Apr
2472,Marin County,1.24,2020,May
2473,Marin County,0.0,2020,Jun
2474,Marin County,0.01,2020,Jul
2475,Marin County,0.25,2020,Aug
2476,Marin County,0.0,2020,Sep
2477,Marin County,0.0,2020,Oct
2478,Mariposa County,2.71,2011,Jan
2479,Mariposa County,5.54,2011,Feb
2480,Mariposa County,10.93,2011,Mar
2481,Mariposa County,1.01,2011,Apr
2482,Mariposa County,2.44,2011,May
2483,Mariposa County,1.81,2011,Jun
2484,Mariposa County,0.02,2011,Jul
2485,Mariposa County,0.03,2011,Aug
2486,Mariposa County,0.36,2011,Sep
2487,Mariposa County,2.06,2011,Oct
2488,Mariposa County,1.26,2011,Noc
2489,Mariposa County,0.02,2011,Dec
2490,Mariposa County,3.82,2012,Jan
2491,Mariposa County,1.12,2012,Feb
2492,Mariposa County,5.12,2012,Mar
2493,Mariposa County,3.48,2012,Apr
2494,Mariposa County,0.11,2012,May
2495,Mariposa County,0.52,2012,Jun
2496,Mariposa County,0.04,2012,Jul
2497,Mariposa County,0.05,2012,Aug
2498,Mariposa County,0.03,2012,Sep
2499,Mariposa County,0.79,2012,Oct
2500,Mariposa County,4.04,2012,Noc
2501,Mariposa County,10.87,2012,Dec
2502,Mariposa County,1.09,2013,Jan
2503,Mariposa County,0.76,2013,Feb
2504,Mariposa County,2.03,2013,Mar
2505,Mariposa County,1.14,2013,Apr
2506,Mariposa County,1.04,2013,May
2507,Mariposa County,0.12,2013,Jun
2508,Mariposa County,0.12,2013,Jul
2509,Mariposa County,0.02,2013,Aug
2510,Mariposa County,0.33,2013,Sep
2511,Mariposa County,0.7,2013,Oct
2512,Mariposa County,1.08,2013,Noc
2513,Mariposa County,0.96,2013,Dec
2514,Mariposa County,1.43,2014,Jan
2515,Mariposa County,3.9,2014,Feb
2516,Mariposa County,3.06,2014,Mar
2517,Mariposa County,2.01,2014,Apr
2518,Mariposa County,0.39,2014,May
2519,Mariposa County,0.05,2014,Jun
2520,Mariposa County,0.31,2014,Jul
2521,Mariposa County,0.08,2014,Aug
2522,Mariposa County,0.68,2014,Sep
2523,Mariposa County,0.12,2014,Oct
2524,Mariposa County,2.16,2014,Noc
2525,Mariposa County,5.25,2014,Dec
2526,Mariposa County,0.13,2015,Jan
2527,Mariposa County,2.46,2015,Feb
2528,Mariposa County,0.38,2015,Mar
2529,Mariposa County,2.11,2015,Apr
2530,Mariposa County,1.26,2015,May
2531,Mariposa County,0.23,2015,Jun
2532,Mariposa County,0.66,2015,Jul
2533,Mariposa County,0.02,2015,Aug
2534,Mariposa County,0.13,2015,Sep
2535,Mariposa County,1.72,2015,Oct
2536,Mariposa County,4.23,2015,Noc
2537,Mariposa County,6.67,2015,Dec
2538,Mariposa County,8.08,2016,Jan
2539,Mariposa County,1.39,2016,Feb
2540,Mariposa County,7.28,2016,Mar
2541,Mariposa County,3.31,2016,Apr
2542,Mariposa County,0.8,2016,May
2543,Mariposa County,0.18,2016,Jun
2544,Mariposa County,0.01,2016,Jul
2545,Mariposa County,0.0,2016,Aug
2546,Mariposa County,0.05,2016,Sep
2547,Mariposa County,4.5,2016,Oct
2548,Mariposa County,2.28,2016,Noc
2549,Mariposa County,6.82,2016,Dec
2550,Mariposa County,14.89,2017,Jan
2551,Mariposa County,11.57,2017,Feb
2552,Mariposa County,4.14,2017,Mar
2553,Mariposa County,4.76,2017,Apr
2554,Mariposa County,0.45,2017,May
2555,Mariposa County,0.29,2017,Jun
2556,Mariposa County,0.0,2017,Jul
2557,Mariposa County,0.5,2017,Aug
2558,Mariposa County,0.91,2017,Sep
2559,Mariposa County,0.4,2017,Oct
2560,Mariposa County,3.79,2017,Noc
2561,Mariposa County,0.29,2017,Dec
2562,Mariposa County,3.75,2018,Jan
2563,Mariposa County,0.91,2018,Feb
2564,Mariposa County,11.99,2018,Mar
2565,Mariposa County,3.4,2018,Apr
2566,Mariposa County,0.55,2018,May
2567,Mariposa County,0.0,2018,Jun
2568,Mariposa County,0.06,2018,Jul
2569,Mariposa County,0.01,2018,Aug
2570,Mariposa County,0.08,2018,Sep
2571,Mariposa County,0.87,2018,Oct
2572,Mariposa County,6.12,2018,Noc
2573,Mariposa County,2.43,2018,Dec
2574,Mariposa County,6.52,2019,Jan
2575,Mariposa County,11.35,2019,Feb
2576,Mariposa County,6.03,2019,Mar
2577,Mariposa County,1.18,2019,Apr
2578,Mariposa County,4.72,2019,May
2579,Mariposa County,0.17,2019,Jun
2580,Mariposa County,0.05,2019,Jul
2581,Mariposa County,0.0,2019,Aug
2582,Mariposa County,0.23,2019,Sep
2583,Mariposa County,0.02,2019,Oct
2584,Mariposa County,1.69,2019,Noc
2585,Mariposa County,6.1,2019,Dec
2586,Mariposa County,1.36,2020,Jan
2587,Mariposa County,0.1,2020,Feb
2588,Mariposa County,4.52,2020,Mar
2589,Mariposa County,3.45,2020,Apr
2590,Mariposa County,1.83,2020,May
2591,Mariposa County,0.1,2020,Jun
2592,Mariposa County,0.02,2020,Jul
2593,Mariposa County,0.04,2020,Aug
2594,Mariposa County,0.04,2020,Sep
2595,Mariposa County,0.04,2020,Oct
2596,Mendocino County,2.77,2011,Jan
2597,Mendocino County,6.28,2011,Feb
2598,Mendocino County,16.51,2011,Mar
2599,Mendocino County,1.79,2011,Apr
2600,Mendocino County,2.66,2011,May
2601,Mendocino County,1.69,2011,Jun
2602,Mendocino County,0.06,2011,Jul
2603,Mendocino County,0.01,2011,Aug
2604,Mendocino County,0.14,2011,Sep
2605,Mendocino County,5.57,2011,Oct
2606,Mendocino County,4.39,2011,Noc
2607,Mendocino County,1.03,2011,Dec
2608,Mendocino County,8.28,2012,Jan
2609,Mendocino County,3.27,2012,Feb
2610,Mendocino County,13.54,2012,Mar
2611,Mendocino County,3.34,2012,Apr
2612,Mendocino County,0.37,2012,May
2613,Mendocino County,0.26,2012,Jun
2614,Mendocino County,0.02,2012,Jul
2615,Mendocino County,0.01,2012,Aug
2616,Mendocino County,0.01,2012,Sep
2617,Mendocino County,2.88,2012,Oct
2618,Mendocino County,10.78,2012,Noc
2619,Mendocino County,16.82,2012,Dec
2620,Mendocino County,2.06,2013,Jan
2621,Mendocino County,1.1,2013,Feb
2622,Mendocino County,3.63,2013,Mar
2623,Mendocino County,2.18,2013,Apr
2624,Mendocino County,0.64,2013,May
2625,Mendocino County,1.33,2013,Jun
2626,Mendocino County,0.08,2013,Jul
2627,Mendocino County,0.06,2013,Aug
2628,Mendocino County,1.7,2013,Sep
2629,Mendocino County,0.01,2013,Oct
2630,Mendocino County,1.9,2013,Noc
2631,Mendocino County,0.81,2013,Dec
2632,Mendocino County,0.88,2014,Jan
2633,Mendocino County,11.76,2014,Feb
2634,Mendocino County,10.79,2014,Mar
2635,Mendocino County,2.09,2014,Apr
2636,Mendocino County,0.18,2014,May
2637,Mendocino County,0.04,2014,Jun
2638,Mendocino County,0.0,2014,Jul
2639,Mendocino County,0.18,2014,Aug
2640,Mendocino County,1.41,2014,Sep
2641,Mendocino County,3.19,2014,Oct
2642,Mendocino County,6.67,2014,Noc
2643,Mendocino County,18.24,2014,Dec
2644,Mendocino County,1.04,2015,Jan
2645,Mendocino County,7.23,2015,Feb
2646,Mendocino County,1.28,2015,Mar
2647,Mendocino County,3.08,2015,Apr
2648,Mendocino County,0.27,2015,May
2649,Mendocino County,0.07,2015,Jun
2650,Mendocino County,0.24,2015,Jul
2651,Mendocino County,0.25,2015,Aug
2652,Mendocino County,0.93,2015,Sep
2653,Mendocino County,0.3,2015,Oct
2654,Mendocino County,3.54,2015,Noc
2655,Mendocino County,17.19,2015,Dec
2656,Mendocino County,16.86,2016,Jan
2657,Mendocino County,2.85,2016,Feb
2658,Mendocino County,15.39,2016,Mar
2659,Mendocino County,2.04,2016,Apr
2660,Mendocino County,1.12,2016,May
2661,Mendocino County,0.46,2016,Jun
2662,Mendocino County,0.01,2016,Jul
2663,Mendocino County,0.01,2016,Aug
2664,Mendocino County,0.02,2016,Sep
2665,Mendocino County,9.32,2016,Oct
2666,Mendocino County,7.65,2016,Noc
2667,Mendocino County,10.19,2016,Dec
2668,Mendocino County,20.27,2017,Jan
2669,Mendocino County,17.66,2017,Feb
2670,Mendocino County,6.24,2017,Mar
2671,Mendocino County,5.88,2017,Apr
2672,Mendocino County,0.27,2017,May
2673,Mendocino County,0.26,2017,Jun
2674,Mendocino County,0.01,2017,Jul
2675,Mendocino County,0.01,2017,Aug
2676,Mendocino County,0.21,2017,Sep
2677,Mendocino County,0.86,2017,Oct
2678,Mendocino County,8.68,2017,Noc
2679,Mendocino County,0.69,2017,Dec
2680,Mendocino County,9.85,2018,Jan
2681,Mendocino County,0.89,2018,Feb
2682,Mendocino County,8.64,2018,Mar
2683,Mendocino County,7.38,2018,Apr
2684,Mendocino County,0.42,2018,May
2685,Mendocino County,0.1,2018,Jun
2686,Mendocino County,0.01,2018,Jul
2687,Mendocino County,0.01,2018,Aug
2688,Mendocino County,0.22,2018,Sep
2689,Mendocino County,1.59,2018,Oct
2690,Mendocino County,6.32,2018,Noc
2691,Mendocino County,6.29,2018,Dec
2692,Mendocino County,11.31,2019,Jan
2693,Mendocino County,20.92,2019,Feb
2694,Mendocino County,9.87,2019,Mar
2695,Mendocino County,2.22,2019,Apr
2696,Mendocino County,5.34,2019,May
2697,Mendocino County,0.02,2019,Jun
2698,Mendocino County,0.01,2019,Jul
2699,Mendocino County,0.35,2019,Aug
2700,Mendocino County,0.71,2019,Sep
2701,Mendocino County,0.37,2019,Oct
2702,Mendocino County,2.1,2019,Noc
2703,Mendocino County,9.17,2019,Dec
2704,Mendocino County,7.39,2020,Jan
2705,Mendocino County,0.08,2020,Feb
2706,Mendocino County,2.81,2020,Mar
2707,Mendocino County,1.57,2020,Apr
2708,Mendocino County,2.64,2020,May
2709,Mendocino County,0.07,2020,Jun
2710,Mendocino County,0.01,2020,Jul
2711,Mendocino County,0.3,2020,Aug
2712,Mendocino County,0.11,2020,Sep
2713,Mendocino County,0.09,2020,Oct
2714,Merced County,1.24,2011,Jan
2715,Merced County,2.01,2011,Feb
2716,Merced County,3.72,2011,Mar
2717,Merced County,0.19,2011,Apr
2718,Merced County,0.61,2011,May
2719,Merced County,0.42,2011,Jun
2720,Merced County,0.0,2011,Jul
2721,Merced County,0.0,2011,Aug
2722,Merced County,0.0,2011,Sep
2723,Merced County,0.87,2011,Oct
2724,Merced County,0.88,2011,Noc
2725,Merced County,0.1,2011,Dec
2726,Merced County,0.99,2012,Jan
2727,Merced County,0.47,2012,Feb
2728,Merced County,2.14,2012,Mar
2729,Merced County,1.49,2012,Apr
2730,Merced County,0.02,2012,May
2731,Merced County,0.23,2012,Jun
2732,Merced County,0.01,2012,Jul
2733,Merced County,0.0,2012,Aug
2734,Merced County,0.02,2012,Sep
2735,Merced County,0.25,2012,Oct
2736,Merced County,1.43,2012,Noc
2737,Merced County,3.11,2012,Dec
2738,Merced County,1.05,2013,Jan
2739,Merced County,0.35,2013,Feb
2740,Merced County,0.58,2013,Mar
2741,Merced County,0.41,2013,Apr
2742,Merced County,0.09,2013,May
2743,Merced County,0.05,2013,Jun
2744,Merced County,0.0,2013,Jul
2745,Merced County,0.0,2013,Aug
2746,Merced County,0.03,2013,Sep
2747,Merced County,0.05,2013,Oct
2748,Merced County,0.58,2013,Noc
2749,Merced County,0.31,2013,Dec
2750,Merced County,0.39,2014,Jan
2751,Merced County,1.95,2014,Feb
2752,Merced County,1.43,2014,Mar
2753,Merced County,0.63,2014,Apr
2754,Merced County,0.02,2014,May
2755,Merced County,0.0,2014,Jun
2756,Merced County,0.0,2014,Jul
2757,Merced County,0.0,2014,Aug
2758,Merced County,0.05,2014,Sep
2759,Merced County,0.26,2014,Oct
2760,Merced County,1.24,2014,Noc
2761,Merced County,4.15,2014,Dec
2762,Merced County,0.02,2015,Jan
2763,Merced County,1.2,2015,Feb
2764,Merced County,0.21,2015,Mar
2765,Merced County,0.66,2015,Apr
2766,Merced County,0.34,2015,May
2767,Merced County,0.0,2015,Jun
2768,Merced County,0.01,2015,Jul
2769,Merced County,0.03,2015,Aug
2770,Merced County,0.01,2015,Sep
2771,Merced County,0.42,2015,Oct
2772,Merced County,2.34,2015,Noc
2773,Merced County,1.74,2015,Dec
2774,Merced County,4.66,2016,Jan
2775,Merced County,0.42,2016,Feb
2776,Merced County,3.06,2016,Mar
2777,Merced County,1.79,2016,Apr
2778,Merced County,0.39,2016,May
2779,Merced County,0.0,2016,Jun
2780,Merced County,0.0,2016,Jul
2781,Merced County,0.0,2016,Aug
2782,Merced County,0.0,2016,Sep
2783,Merced County,1.63,2016,Oct
2784,Merced County,0.8,2016,Noc
2785,Merced County,1.71,2016,Dec
2786,Merced County,5.81,2017,Jan
2787,Merced County,3.73,2017,Feb
2788,Merced County,1.39,2017,Mar
2789,Merced County,1.02,2017,Apr
2790,Merced County,0.12,2017,May
2791,Merced County,0.02,2017,Jun
2792,Merced County,0.0,2017,Jul
2793,Merced County,0.0,2017,Aug
2794,Merced County,0.03,2017,Sep
2795,Merced County,0.12,2017,Oct
2796,Merced County,0.7,2017,Noc
2797,Merced County,0.08,2017,Dec
2798,Merced County,2.2,2018,Jan
2799,Merced County,0.37,2018,Feb
2800,Merced County,3.1,2018,Mar
2801,Merced County,1.06,2018,Apr
2802,Merced County,0.07,2018,May
2803,Merced County,0.0,2018,Jun
2804,Merced County,0.0,2018,Jul
2805,Merced County,0.0,2018,Aug
2806,Merced County,0.0,2018,Sep
2807,Merced County,0.05,2018,Oct
2808,Merced County,2.28,2018,Noc
2809,Merced County,1.37,2018,Dec
2810,Merced County,2.3,2019,Jan
2811,Merced County,3.59,2019,Feb
2812,Merced County,2.17,2019,Mar
2813,Merced County,0.12,2019,Apr
2814,Merced County,1.37,2019,May
2815,Merced County,0.0,2019,Jun
2816,Merced County,0.0,2019,Jul
2817,Merced County,0.0,2019,Aug
2818,Merced County,0.03,2019,Sep
2819,Merced County,0.0,2019,Oct
2820,Merced County,0.69,2019,Noc
2821,Merced County,3.58,2019,Dec
2822,Merced County,0.66,2020,Jan
2823,Merced County,0.0,2020,Feb
2824,Merced County,2.09,2020,Mar
2825,Merced County,1.14,2020,Apr
2826,Merced County,0.22,2020,May
2827,Merced County,0.0,2020,Jun
2828,Merced County,0.0,2020,Jul
2829,Merced County,0.0,2020,Aug
2830,Merced County,0.0,2020,Sep
2831,Merced County,0.0,2020,Oct
2832,Modoc County,0.78,2011,Jan
2833,Modoc County,1.82,2011,Feb
2834,Modoc County,3.56,2011,Mar
2835,Modoc County,3.3,2011,Apr
2836,Modoc County,2.02,2011,May
2837,Modoc County,0.93,2011,Jun
2838,Modoc County,0.04,2011,Jul
2839,Modoc County,0.02,2011,Aug
2840,Modoc County,0.19,2011,Sep
2841,Modoc County,0.63,2011,Oct
2842,Modoc County,1.0,2011,Noc
2843,Modoc County,0.32,2011,Dec
2844,Modoc County,1.67,2012,Jan
2845,Modoc County,1.41,2012,Feb
2846,Modoc County,2.66,2012,Mar
2847,Modoc County,2.26,2012,Apr
2848,Modoc County,1.07,2012,May
2849,Modoc County,0.72,2012,Jun
2850,Modoc County,0.05,2012,Jul
2851,Modoc County,0.1,2012,Aug
2852,Modoc County,0.02,2012,Sep
2853,Modoc County,0.94,2012,Oct
2854,Modoc County,2.38,2012,Noc
2855,Modoc County,4.33,2012,Dec
2856,Modoc County,1.27,2013,Jan
2857,Modoc County,0.62,2013,Feb
2858,Modoc County,0.62,2013,Mar
2859,Modoc County,1.54,2013,Apr
2860,Modoc County,2.11,2013,May
2861,Modoc County,0.92,2013,Jun
2862,Modoc County,0.32,2013,Jul
2863,Modoc County,0.6,2013,Aug
2864,Modoc County,1.28,2013,Sep
2865,Modoc County,0.35,2013,Oct
2866,Modoc County,0.75,2013,Noc
2867,Modoc County,0.43,2013,Dec
2868,Modoc County,0.51,2014,Jan
2869,Modoc County,2.87,2014,Feb
2870,Modoc County,3.49,2014,Mar
2871,Modoc County,1.1,2014,Apr
2872,Modoc County,0.89,2014,May
2873,Modoc County,0.47,2014,Jun
2874,Modoc County,0.29,2014,Jul
2875,Modoc County,0.54,2014,Aug
2876,Modoc County,0.44,2014,Sep
2877,Modoc County,1.9,2014,Oct
2878,Modoc County,2.08,2014,Noc
2879,Modoc County,3.63,2014,Dec
2880,Modoc County,0.39,2015,Jan
2881,Modoc County,1.66,2015,Feb
2882,Modoc County,1.06,2015,Mar
2883,Modoc County,0.77,2015,Apr
2884,Modoc County,2.72,2015,May
2885,Modoc County,0.54,2015,Jun
2886,Modoc County,1.32,2015,Jul
2887,Modoc County,0.12,2015,Aug
2888,Modoc County,0.62,2015,Sep
2889,Modoc County,0.91,2015,Oct
2890,Modoc County,1.64,2015,Noc
2891,Modoc County,5.1,2015,Dec
2892,Modoc County,3.95,2016,Jan
2893,Modoc County,0.89,2016,Feb
2894,Modoc County,2.8,2016,Mar
2895,Modoc County,1.3,2016,Apr
2896,Modoc County,2.12,2016,May
2897,Modoc County,0.85,2016,Jun
2898,Modoc County,0.11,2016,Jul
2899,Modoc County,0.02,2016,Aug
2900,Modoc County,0.07,2016,Sep
2901,Modoc County,2.61,2016,Oct
2902,Modoc County,1.19,2016,Noc
2903,Modoc County,3.26,2016,Dec
2904,Modoc County,4.59,2017,Jan
2905,Modoc County,4.44,2017,Feb
2906,Modoc County,2.19,2017,Mar
2907,Modoc County,2.51,2017,Apr
2908,Modoc County,0.62,2017,May
2909,Modoc County,0.96,2017,Jun
2910,Modoc County,0.42,2017,Jul
2911,Modoc County,0.49,2017,Aug
2912,Modoc County,0.52,2017,Sep
2913,Modoc County,0.73,2017,Oct
2914,Modoc County,3.13,2017,Noc
2915,Modoc County,0.52,2017,Dec
2916,Modoc County,2.01,2018,Jan
2917,Modoc County,0.95,2018,Feb
2918,Modoc County,2.71,2018,Mar
2919,Modoc County,3.1,2018,Apr
2920,Modoc County,2.65,2018,May
2921,Modoc County,0.44,2018,Jun
2922,Modoc County,0.14,2018,Jul
2923,Modoc County,0.02,2018,Aug
2924,Modoc County,0.06,2018,Sep
2925,Modoc County,1.25,2018,Oct
2926,Modoc County,1.82,2018,Noc
2927,Modoc County,2.14,2018,Dec
2928,Modoc County,3.18,2019,Jan
2929,Modoc County,4.27,2019,Feb
2930,Modoc County,2.53,2019,Mar
2931,Modoc County,2.64,2019,Apr
2932,Modoc County,2.79,2019,May
2933,Modoc County,0.18,2019,Jun
2934,Modoc County,0.02,2019,Jul
2935,Modoc County,0.36,2019,Aug
2936,Modoc County,1.81,2019,Sep
2937,Modoc County,0.46,2019,Oct
2938,Modoc County,0.38,2019,Noc
2939,Modoc County,2.6,2019,Dec
2940,Modoc County,3.53,2020,Jan
2941,Modoc County,0.3,2020,Feb
2942,Modoc County,2.23,2020,Mar
2943,Modoc County,0.67,2020,Apr
2944,Modoc County,1.7,2020,May
2945,Modoc County,0.81,2020,Jun
2946,Modoc County,0.06,2020,Jul
2947,Modoc County,0.13,2020,Aug
2948,Modoc County,0.02,2020,Sep
2949,Modoc County,0.42,2020,Oct
2950,Mono County,0.75,2011,Jan
2951,Mono County,2.46,2011,Feb
2952,Mono County,4.71,2011,Mar
2953,Mono County,0.86,2011,Apr
2954,Mono County,0.78,2011,May
2955,Mono County,1.25,2011,Jun
2956,Mono County,0.52,2011,Jul
