,County,Temp,Year,Month
2551,Mariposa County,40.9,2016,Dec
2552,Mariposa County,38.5,2017,Jan
2553,Mariposa County,42.9,2017,Feb
2554,Mariposa County,48.7,2017,Mar
2555,Mariposa County,51.0,2017,Apr
2556,Mariposa County,60.1,2017,May
2557,Mariposa County,69.3,2017,Jun
2558,Mariposa County,76.4,2017,Jul
2559,Mariposa County,75.2,2017,Aug
2560,Mariposa County,65.8,2017,Sep
2561,Mariposa County,58.9,2017,Oct
2562,Mariposa County,50.2,2017,Noc
2563,Mariposa County,46.8,2017,Dec
2564,Mariposa County,46.9,2018,Jan
2565,Mariposa County,43.3,2018,Feb
2566,Mariposa County,44.0,2018,Mar
2567,Mariposa County,52.5,2018,Apr
2568,Mariposa County,58.6,2018,May
2569,Mariposa County,68.6,2018,Jun
2570,Mariposa County,77.3,2018,Jul
2571,Mariposa County,73.3,2018,Aug
2572,Mariposa County,68.4,2018,Sep
2573,Mariposa County,57.6,2018,Oct
2574,Mariposa County,50.8,2018,Noc
2575,Mariposa County,42.0,2018,Dec
2576,Mariposa County,43.6,2019,Jan
2577,Mariposa County,36.0,2019,Feb
2578,Mariposa County,44.3,2019,Mar
2579,Mariposa County,54.0,2019,Apr
2580,Mariposa County,53.6,2019,May
2581,Mariposa County,68.0,2019,Jun
2582,Mariposa County,72.3,2019,Jul
2583,Mariposa County,73.5,2019,Aug
2584,Mariposa County,65.4,2019,Sep
2585,Mariposa County,56.2,2019,Oct
2586,Mariposa County,51.0,2019,Noc
2587,Mariposa County,41.9,2019,Dec
2588,Mariposa County,42.3,2020,Jan
2589,Mariposa County,47.2,2020,Feb
2590,Mariposa County,43.8,2020,Mar
2591,Mariposa County,52.5,2020,Apr
2592,Mariposa County,60.6,2020,May
2593,Mariposa County,67.3,2020,Jun
2594,Mariposa County,74.4,2020,Jul
2595,Mariposa County,76.1,2020,Aug
2596,Mariposa County,71.1,2020,Sep
2597,Mariposa County,64.8,2020,Oct
2598,Mendocino County,46.6,2011,Jan
2599,Mendocino County,43.1,2011,Feb
2600,Mendocino County,46.1,2011,Mar
2601,Mendocino County,49.0,2011,Apr
2602,Mendocino County,52.7,2011,May
2603,Mendocino County,60.2,2011,Jun
2604,Mendocino County,67.0,2011,Jul
2605,Mendocino County,68.2,2011,Aug
2606,Mendocino County,68.0,2011,Sep
2607,Mendocino County,59.0,2011,Oct
2608,Mendocino County,47.8,2011,Noc
2609,Mendocino County,44.1,2011,Dec
2610,Mendocino County,45.2,2012,Jan
2611,Mendocino County,46.2,2012,Feb
2612,Mendocino County,45.6,2012,Mar
2613,Mendocino County,51.4,2012,Apr
2614,Mendocino County,57.0,2012,May
2615,Mendocino County,60.9,2012,Jun
2616,Mendocino County,67.2,2012,Jul
2617,Mendocino County,69.8,2012,Aug
2618,Mendocino County,66.6,2012,Sep
2619,Mendocino County,59.4,2012,Oct
2620,Mendocino County,51.4,2012,Noc
2621,Mendocino County,43.5,2012,Dec
2622,Mendocino County,43.4,2013,Jan
2623,Mendocino County,45.2,2013,Feb
2624,Mendocino County,50.0,2013,Mar
2625,Mendocino County,54.1,2013,Apr
2626,Mendocino County,58.3,2013,May
2627,Mendocino County,64.4,2013,Jun
2628,Mendocino County,70.7,2013,Jul
2629,Mendocino County,68.8,2013,Aug
2630,Mendocino County,64.2,2013,Sep
2631,Mendocino County,56.6,2013,Oct
2632,Mendocino County,51.8,2013,Noc
2633,Mendocino County,44.3,2013,Dec
2634,Mendocino County,49.6,2014,Jan
2635,Mendocino County,47.7,2014,Feb
2636,Mendocino County,51.1,2014,Mar
2637,Mendocino County,54.2,2014,Apr
2638,Mendocino County,59.2,2014,May
2639,Mendocino County,65.1,2014,Jun
2640,Mendocino County,71.5,2014,Jul
2641,Mendocino County,69.6,2014,Aug
2642,Mendocino County,67.2,2014,Sep
2643,Mendocino County,61.2,2014,Oct
2644,Mendocino County,52.1,2014,Noc
2645,Mendocino County,48.4,2014,Dec
2646,Mendocino County,49.8,2015,Jan
2647,Mendocino County,52.4,2015,Feb
2648,Mendocino County,54.4,2015,Mar
2649,Mendocino County,52.9,2015,Apr
2650,Mendocino County,57.4,2015,May
2651,Mendocino County,68.1,2015,Jun
2652,Mendocino County,70.5,2015,Jul
2653,Mendocino County,69.9,2015,Aug
2654,Mendocino County,65.9,2015,Sep
2655,Mendocino County,63.3,2015,Oct
2656,Mendocino County,47.4,2015,Noc
2657,Mendocino County,43.7,2015,Dec
2658,Mendocino County,46.3,2016,Jan
2659,Mendocino County,51.2,2016,Feb
2660,Mendocino County,50.0,2016,Mar
2661,Mendocino County,54.9,2016,Apr
2662,Mendocino County,59.1,2016,May
2663,Mendocino County,65.0,2016,Jun
2664,Mendocino County,68.7,2016,Jul
2665,Mendocino County,69.3,2016,Aug
2666,Mendocino County,65.5,2016,Sep
2667,Mendocino County,56.0,2016,Oct
2668,Mendocino County,51.0,2016,Noc
2669,Mendocino County,42.4,2016,Dec
2670,Mendocino County,42.9,2017,Jan
2671,Mendocino County,46.4,2017,Feb
2672,Mendocino County,50.5,2017,Mar
2673,Mendocino County,50.5,2017,Apr
2674,Mendocino County,58.8,2017,May
2675,Mendocino County,65.2,2017,Jun
2676,Mendocino County,70.5,2017,Jul
2677,Mendocino County,72.4,2017,Aug
2678,Mendocino County,67.4,2017,Sep
2679,Mendocino County,59.2,2017,Oct
2680,Mendocino County,50.0,2017,Noc
2681,Mendocino County,45.9,2017,Dec
2682,Mendocino County,47.3,2018,Jan
2683,Mendocino County,46.0,2018,Feb
2684,Mendocino County,47.0,2018,Mar
2685,Mendocino County,51.8,2018,Apr
2686,Mendocino County,58.3,2018,May
2687,Mendocino County,64.0,2018,Jun
2688,Mendocino County,71.8,2018,Jul
2689,Mendocino County,68.4,2018,Aug
2690,Mendocino County,64.9,2018,Sep
2691,Mendocino County,59.3,2018,Oct
2692,Mendocino County,51.0,2018,Noc
2693,Mendocino County,44.9,2018,Dec
2694,Mendocino County,47.2,2019,Jan
2695,Mendocino County,40.8,2019,Feb
2696,Mendocino County,47.0,2019,Mar
2697,Mendocino County,54.8,2019,Apr
2698,Mendocino County,56.1,2019,May
2699,Mendocino County,65.7,2019,Jun
2700,Mendocino County,68.2,2019,Jul
2701,Mendocino County,70.6,2019,Aug
2702,Mendocino County,64.1,2019,Sep
2703,Mendocino County,56.5,2019,Oct
2704,Mendocino County,52.8,2019,Noc
2705,Mendocino County,45.8,2019,Dec
2706,Mendocino County,44.7,2020,Jan
2707,Mendocino County,48.6,2020,Feb
2708,Mendocino County,46.0,2020,Mar
2709,Mendocino County,53.6,2020,Apr
2710,Mendocino County,58.1,2020,May
2711,Mendocino County,64.6,2020,Jun
2712,Mendocino County,69.3,2020,Jul
2713,Mendocino County,72.1,2020,Aug
2714,Mendocino County,68.9,2020,Sep
2715,Mendocino County,64.2,2020,Oct
2716,Merced County,45.2,2011,Jan
2717,Merced County,48.3,2011,Feb
2718,Merced County,53.3,2011,Mar
2719,Merced County,58.6,2011,Apr
2720,Merced County,62.2,2011,May
2721,Merced County,70.8,2011,Jun
2722,Merced County,77.0,2011,Jul
2723,Merced County,76.6,2011,Aug
2724,Merced County,75.8,2011,Sep
2725,Merced County,65.1,2011,Oct
2726,Merced County,51.9,2011,Noc
2727,Merced County,45.2,2011,Dec
2728,Merced County,48.8,2012,Jan
2729,Merced County,51.5,2012,Feb
2730,Merced County,53.8,2012,Mar
2731,Merced County,60.3,2012,Apr
2732,Merced County,68.3,2012,May
2733,Merced County,72.7,2012,Jun
2734,Merced County,77.2,2012,Jul
2735,Merced County,80.1,2012,Aug
2736,Merced County,75.5,2012,Sep
2737,Merced County,66.0,2012,Oct
2738,Merced County,56.2,2012,Noc
2739,Merced County,47.5,2012,Dec
2740,Merced County,45.3,2013,Jan
2741,Merced County,49.3,2013,Feb
2742,Merced County,58.4,2013,Mar
2743,Merced County,64.0,2013,Apr
2744,Merced County,68.9,2013,May
2745,Merced County,75.4,2013,Jun
2746,Merced County,80.2,2013,Jul
2747,Merced County,76.8,2013,Aug
2748,Merced County,72.4,2013,Sep
2749,Merced County,63.4,2013,Oct
2750,Merced County,55.8,2013,Noc
2751,Merced County,46.3,2013,Dec
2752,Merced County,52.0,2014,Jan
2753,Merced County,53.6,2014,Feb
2754,Merced County,58.8,2014,Mar
2755,Merced County,62.4,2014,Apr
2756,Merced County,69.8,2014,May
2757,Merced County,75.0,2014,Jun
2758,Merced County,80.4,2014,Jul
2759,Merced County,78.0,2014,Aug
2760,Merced County,75.2,2014,Sep
2761,Merced County,68.5,2014,Oct
2762,Merced County,55.9,2014,Noc
2763,Merced County,51.9,2014,Dec
2764,Merced County,48.0,2015,Jan
2765,Merced County,55.7,2015,Feb
2766,Merced County,61.6,2015,Mar
2767,Merced County,61.7,2015,Apr
2768,Merced County,64.6,2015,May
2769,Merced County,77.2,2015,Jun
2770,Merced County,78.5,2015,Jul
2771,Merced County,77.8,2015,Aug
2772,Merced County,75.3,2015,Sep
2773,Merced County,69.6,2015,Oct
2774,Merced County,51.4,2015,Noc
2775,Merced County,46.2,2015,Dec
2776,Merced County,49.5,2016,Jan
2777,Merced County,55.1,2016,Feb
2778,Merced County,57.0,2016,Mar
2779,Merced County,62.9,2016,Apr
2780,Merced County,67.8,2016,May
2781,Merced County,77.1,2016,Jun
2782,Merced County,79.3,2016,Jul
2783,Merced County,77.7,2016,Aug
2784,Merced County,73.4,2016,Sep
2785,Merced County,64.4,2016,Oct
2786,Merced County,56.5,2016,Noc
2787,Merced County,47.1,2016,Dec
2788,Merced County,46.9,2017,Jan
2789,Merced County,52.4,2017,Feb
2790,Merced County,57.4,2017,Mar
2791,Merced County,59.8,2017,Apr
2792,Merced County,68.3,2017,May
2793,Merced County,76.2,2017,Jun
2794,Merced County,81.3,2017,Jul
2795,Merced County,80.4,2017,Aug
2796,Merced County,74.5,2017,Sep
2797,Merced County,64.8,2017,Oct
2798,Merced County,57.1,2017,Noc
2799,Merced County,48.9,2017,Dec
2800,Merced County,51.6,2018,Jan
2801,Merced County,51.4,2018,Feb
2802,Merced County,54.0,2018,Mar
2803,Merced County,60.6,2018,Apr
2804,Merced County,66.2,2018,May
2805,Merced County,73.6,2018,Jun
2806,Merced County,81.7,2018,Jul
2807,Merced County,77.0,2018,Aug
2808,Merced County,73.4,2018,Sep
2809,Merced County,65.4,2018,Oct
2810,Merced County,56.1,2018,Noc
2811,Merced County,49.2,2018,Dec
2812,Merced County,50.2,2019,Jan
2813,Merced County,48.0,2019,Feb
2814,Merced County,54.3,2019,Mar
2815,Merced County,63.6,2019,Apr
2816,Merced County,63.2,2019,May
2817,Merced County,75.7,2019,Jun
2818,Merced County,78.5,2019,Jul
2819,Merced County,79.2,2019,Aug
2820,Merced County,73.2,2019,Sep
2821,Merced County,63.4,2019,Oct
2822,Merced County,56.7,2019,Noc
2823,Merced County,50.3,2019,Dec
2824,Merced County,48.6,2020,Jan
2825,Merced County,53.8,2020,Feb
2826,Merced County,53.6,2020,Mar
2827,Merced County,61.3,2020,Apr
2828,Merced County,69.7,2020,May
2829,Merced County,75.2,2020,Jun
2830,Merced County,79.0,2020,Jul
2831,Merced County,81.2,2020,Aug
2832,Merced County,76.7,2020,Sep
2833,Merced County,69.8,2020,Oct
2834,Modoc County,32.7,2011,Jan
2835,Modoc County,30.4,2011,Feb
2836,Modoc County,35.5,2011,Mar
2837,Modoc County,38.5,2011,Apr
2838,Modoc County,45.2,2011,May
2839,Modoc County,54.8,2011,Jun
2840,Modoc County,64.3,2011,Jul
2841,Modoc County,65.9,2011,Aug
2842,Modoc County,62.8,2011,Sep
2843,Modoc County,48.7,2011,Oct
2844,Modoc County,35.6,2011,Noc
2845,Modoc County,31.8,2011,Dec
2846,Modoc County,33.6,2012,Jan
2847,Modoc County,32.7,2012,Feb
2848,Modoc County,36.3,2012,Mar
2849,Modoc County,44.5,2012,Apr
2850,Modoc County,51.0,2012,May
2851,Modoc County,56.0,2012,Jun
2852,Modoc County,66.9,2012,Jul
2853,Modoc County,68.9,2012,Aug
2854,Modoc County,63.2,2012,Sep
2855,Modoc County,50.0,2012,Oct
2856,Modoc County,40.1,2012,Noc
2857,Modoc County,27.7,2012,Dec
2858,Modoc County,26.9,2013,Jan
2859,Modoc County,32.6,2013,Feb
2860,Modoc County,40.6,2013,Mar
2861,Modoc County,43.9,2013,Apr
2862,Modoc County,51.4,2013,May
2863,Modoc County,60.2,2013,Jun
2864,Modoc County,70.8,2013,Jul
2865,Modoc County,64.6,2013,Aug
2866,Modoc County,57.0,2013,Sep
2867,Modoc County,45.1,2013,Oct
2868,Modoc County,39.4,2013,Noc
2869,Modoc County,28.8,2013,Dec
2870,Modoc County,36.9,2014,Jan
2871,Modoc County,36.3,2014,Feb
2872,Modoc County,40.2,2014,Mar
2873,Modoc County,45.6,2014,Apr
2874,Modoc County,52.9,2014,May
2875,Modoc County,60.3,2014,Jun
2876,Modoc County,71.8,2014,Jul
2877,Modoc County,66.2,2014,Aug
2878,Modoc County,60.8,2014,Sep
2879,Modoc County,51.4,2014,Oct
2880,Modoc County,39.7,2014,Noc
2881,Modoc County,34.8,2014,Dec
2882,Modoc County,38.7,2015,Jan
2883,Modoc County,41.4,2015,Feb
2884,Modoc County,45.1,2015,Mar
2885,Modoc County,44.3,2015,Apr
2886,Modoc County,52.1,2015,May
2887,Modoc County,66.2,2015,Jun
2888,Modoc County,67.0,2015,Jul
2889,Modoc County,66.8,2015,Aug
2890,Modoc County,59.4,2015,Sep
2891,Modoc County,53.9,2015,Oct
2892,Modoc County,33.9,2015,Noc
2893,Modoc County,28.9,2015,Dec
2894,Modoc County,31.4,2016,Jan
2895,Modoc County,39.8,2016,Feb
2896,Modoc County,40.0,2016,Mar
2897,Modoc County,48.3,2016,Apr
2898,Modoc County,51.9,2016,May
2899,Modoc County,61.3,2016,Jun
2900,Modoc County,66.3,2016,Jul
2901,Modoc County,67.9,2016,Aug
2902,Modoc County,57.9,2016,Sep
2903,Modoc County,46.8,2016,Oct
2904,Modoc County,40.6,2016,Noc
2905,Modoc County,28.0,2016,Dec
2906,Modoc County,27.0,2017,Jan
2907,Modoc County,34.3,2017,Feb
2908,Modoc County,40.9,2017,Mar
2909,Modoc County,42.0,2017,Apr
2910,Modoc County,53.2,2017,May
2911,Modoc County,61.6,2017,Jun
2912,Modoc County,70.5,2017,Jul
2913,Modoc County,69.8,2017,Aug
2914,Modoc County,58.6,2017,Sep
2915,Modoc County,47.2,2017,Oct
2916,Modoc County,39.0,2017,Noc
2917,Modoc County,34.2,2017,Dec
2918,Modoc County,37.3,2018,Jan
2919,Modoc County,31.5,2018,Feb
2920,Modoc County,36.0,2018,Mar
2921,Modoc County,43.9,2018,Apr
2922,Modoc County,54.1,2018,May
2923,Modoc County,59.7,2018,Jun
2924,Modoc County,70.5,2018,Jul
2925,Modoc County,67.0,2018,Aug
2926,Modoc County,58.3,2018,Sep
2927,Modoc County,47.9,2018,Oct
2928,Modoc County,39.5,2018,Noc
2929,Modoc County,30.8,2018,Dec
2930,Modoc County,34.6,2019,Jan
2931,Modoc County,27.1,2019,Feb
2932,Modoc County,36.4,2019,Mar
2933,Modoc County,46.0,2019,Apr
2934,Modoc County,50.4,2019,May
2935,Modoc County,59.7,2019,Jun
2936,Modoc County,66.0,2019,Jul
2937,Modoc County,67.1,2019,Aug
2938,Modoc County,55.3,2019,Sep
2939,Modoc County,43.8,2019,Oct
2940,Modoc County,41.5,2019,Noc
2941,Modoc County,33.0,2019,Dec
2942,Modoc County,33.3,2020,Jan
2943,Modoc County,35.8,2020,Feb
2944,Modoc County,37.1,2020,Mar
2945,Modoc County,46.1,2020,Apr
2946,Modoc County,52.6,2020,May
2947,Modoc County,58.8,2020,Jun
2948,Modoc County,67.7,2020,Jul
2949,Modoc County,68.9,2020,Aug
2950,Modoc County,64.2,2020,Sep
2951,Modoc County,52.6,2020,Oct
2952,Mono County,31.1,2011,Jan
2953,Mono County,27.4,2011,Feb
2954,Mono County,33.0,2011,Mar
2955,Mono County,38.2,2011,Apr
2956,Mono County,42.7,2011,May
2957,Mono County,53.4,2011,Jun
2958,Mono County,62.0,2011,Jul
2959,Mono County,62.8,2011,Aug
2960,Mono County,57.9,2011,Sep
2961,Mono County,47.1,2011,Oct
2962,Mono County,34.4,2011,Noc
2963,Mono County,28.4,2011,Dec
2964,Mono County,33.4,2012,Jan
2965,Mono County,31.0,2012,Feb
2966,Mono County,35.6,2012,Mar
2967,Mono County,42.0,2012,Apr
2968,Mono County,50.3,2012,May
2969,Mono County,57.9,2012,Jun
2970,Mono County,64.1,2012,Jul
2971,Mono County,65.5,2012,Aug
2972,Mono County,59.2,2012,Sep
2973,Mono County,48.3,2012,Oct
2974,Mono County,38.2,2012,Noc
2975,Mono County,26.9,2012,Dec
2976,Mono County,26.6,2013,Jan
2977,Mono County,29.9,2013,Feb
2978,Mono County,39.7,2013,Mar
2979,Mono County,43.3,2013,Apr
2980,Mono County,49.4,2013,May
2981,Mono County,60.5,2013,Jun
2982,Mono County,66.3,2013,Jul
2983,Mono County,61.7,2013,Aug
2984,Mono County,55.9,2013,Sep
2985,Mono County,43.0,2013,Oct
2986,Mono County,37.4,2013,Noc
2987,Mono County,29.3,2013,Dec
2988,Mono County,36.0,2014,Jan
2989,Mono County,35.0,2014,Feb
2990,Mono County,37.2,2014,Mar
2991,Mono County,42.7,2014,Apr
2992,Mono County,49.2,2014,May
2993,Mono County,58.9,2014,Jun
2994,Mono County,66.0,2014,Jul
2995,Mono County,61.2,2014,Aug
2996,Mono County,58.0,2014,Sep
2997,Mono County,50.6,2014,Oct
2998,Mono County,40.0,2014,Noc
2999,Mono County,32.0,2014,Dec
3000,Mono County,36.0,2015,Jan
3001,Mono County,39.3,2015,Feb
3002,Mono County,41.4,2015,Mar
3003,Mono County,41.1,2015,Apr
3004,Mono County,46.8,2015,May
3005,Mono County,60.9,2015,Jun
3006,Mono County,61.3,2015,Jul
3007,Mono County,64.0,2015,Aug
3008,Mono County,58.6,2015,Sep
3009,Mono County,48.8,2015,Oct
3010,Mono County,32.0,2015,Noc
3011,Mono County,27.1,2015,Dec
3012,Mono County,28.8,2016,Jan
3013,Mono County,36.2,2016,Feb
3014,Mono County,38.6,2016,Mar
3015,Mono County,42.8,2016,Apr
3016,Mono County,47.3,2016,May
3017,Mono County,60.9,2016,Jun
3018,Mono County,65.4,2016,Jul
3019,Mono County,63.9,2016,Aug
3020,Mono County,55.8,2016,Sep
3021,Mono County,46.9,2016,Oct
3022,Mono County,38.6,2016,Noc
3023,Mono County,30.8,2016,Dec
3024,Mono County,25.2,2017,Jan
3025,Mono County,31.1,2017,Feb
3026,Mono County,37.8,2017,Mar
3027,Mono County,40.2,2017,Apr
3028,Mono County,49.1,2017,May
3029,Mono County,59.4,2017,Jun
3030,Mono County,66.9,2017,Jul
3031,Mono County,64.2,2017,Aug
3032,Mono County,53.9,2017,Sep
3033,Mono County,46.3,2017,Oct
3034,Mono County,40.6,2017,Noc
3035,Mono County,34.4,2017,Dec
3036,Mono County,35.4,2018,Jan
3037,Mono County,30.3,2018,Feb
3038,Mono County,32.2,2018,Mar
3039,Mono County,43.3,2018,Apr
3040,Mono County,49.1,2018,May
3041,Mono County,59.9,2018,Jun
3042,Mono County,67.5,2018,Jul
3043,Mono County,64.2,2018,Aug
3044,Mono County,57.6,2018,Sep
3045,Mono County,45.0,2018,Oct
3046,Mono County,38.9,2018,Noc
3047,Mono County,29.9,2018,Dec
3048,Mono County,31.5,2019,Jan
3049,Mono County,23.3,2019,Feb
3050,Mono County,32.6,2019,Mar
3051,Mono County,43.2,2019,Apr
3052,Mono County,44.0,2019,May
3053,Mono County,56.4,2019,Jun
3054,Mono County,63.1,2019,Jul
3055,Mono County,64.3,2019,Aug
3056,Mono County,54.1,2019,Sep
3057,Mono County,42.7,2019,Oct
3058,Mono County,37.9,2019,Noc
3059,Mono County,29.1,2019,Dec
3060,Mono County,32.3,2020,Jan
3061,Mono County,34.1,2020,Feb
3062,Mono County,32.4,2020,Mar
3063,Mono County,42.0,2020,Apr
3064,Mono County,51.0,2020,May
3065,Mono County,56.7,2020,Jun
3066,Mono County,65.0,2020,Jul
3067,Mono County,66.1,2020,Aug
3068,Mono County,59.4,2020,Sep
3069,Mono County,51.4,2020,Oct
3070,Monterey County,50.3,2011,Jan
3071,Monterey County,47.1,2011,Feb
3072,Monterey County,51.4,2011,Mar
3073,Monterey County,54.2,2011,Apr
3074,Monterey County,57.2,2011,May
3075,Monterey County,63.7,2011,Jun
3076,Monterey County,69.0,2011,Jul
3077,Monterey County,68.3,2011,Aug
3078,Monterey County,68.8,2011,Sep
3079,Monterey County,62.6,2011,Oct
3080,Monterey County,51.3,2011,Noc
3081,Monterey County,46.4,2011,Dec
3082,Monterey County,50.1,2012,Jan
3083,Monterey County,49.8,2012,Feb
3084,Monterey County,51.2,2012,Mar
3085,Monterey County,55.8,2012,Apr
3086,Monterey County,60.7,2012,May
3087,Monterey County,64.8,2012,Jun
3088,Monterey County,68.2,2012,Jul
3089,Monterey County,71.6,2012,Aug
3090,Monterey County,67.7,2012,Sep
3091,Monterey County,62.8,2012,Oct
3092,Monterey County,55.4,2012,Noc
3093,Monterey County,47.4,2012,Dec
3094,Monterey County,47.2,2013,Jan
3095,Monterey County,47.9,2013,Feb
3096,Monterey County,54.7,2013,Mar
3097,Monterey County,58.4,2013,Apr
3098,Monterey County,62.2,2013,May
3099,Monterey County,68.0,2013,Jun
3100,Monterey County,70.8,2013,Jul
3101,Monterey County,69.8,2013,Aug
3102,Monterey County,67.8,2013,Sep
3103,Monterey County,59.7,2013,Oct
3104,Monterey County,54.8,2013,Noc
3105,Monterey County,48.4,2013,Dec
3106,Monterey County,54.9,2014,Jan
3107,Monterey County,52.3,2014,Feb
3108,Monterey County,55.9,2014,Mar
3109,Monterey County,58.0,2014,Apr
3110,Monterey County,64.0,2014,May
3111,Monterey County,67.3,2014,Jun
3112,Monterey County,72.4,2014,Jul
3113,Monterey County,70.8,2014,Aug
3114,Monterey County,69.8,2014,Sep
3115,Monterey County,65.7,2014,Oct
3116,Monterey County,56.6,2014,Noc
3117,Monterey County,52.2,2014,Dec
3118,Monterey County,53.2,2015,Jan
3119,Monterey County,55.5,2015,Feb
3120,Monterey County,58.7,2015,Mar
3121,Monterey County,56.7,2015,Apr
3122,Monterey County,58.4,2015,May
3123,Monterey County,68.9,2015,Jun
3124,Monterey County,70.9,2015,Jul
3125,Monterey County,72.0,2015,Aug
3126,Monterey County,71.1,2015,Sep
3127,Monterey County,66.7,2015,Oct
3128,Monterey County,51.0,2015,Noc
3129,Monterey County,46.5,2015,Dec
3130,Monterey County,50.6,2016,Jan
3131,Monterey County,55.4,2016,Feb
3132,Monterey County,54.4,2016,Mar
3133,Monterey County,58.1,2016,Apr
3134,Monterey County,61.0,2016,May
3135,Monterey County,68.9,2016,Jun
3136,Monterey County,69.8,2016,Jul
3137,Monterey County,69.6,2016,Aug
3138,Monterey County,67.7,2016,Sep
3139,Monterey County,61.3,2016,Oct
3140,Monterey County,55.6,2016,Noc
3141,Monterey County,48.1,2016,Dec
3142,Monterey County,47.8,2017,Jan
3143,Monterey County,51.1,2017,Feb
3144,Monterey County,54.8,2017,Mar
3145,Monterey County,56.4,2017,Apr
3146,Monterey County,61.7,2017,May
3147,Monterey County,68.0,2017,Jun
3148,Monterey County,72.2,2017,Jul
3149,Monterey County,72.5,2017,Aug
3150,Monterey County,70.2,2017,Sep
3151,Monterey County,63.2,2017,Oct
3152,Monterey County,56.4,2017,Noc
3153,Monterey County,51.0,2017,Dec
3154,Monterey County,53.2,2018,Jan
3155,Monterey County,50.7,2018,Feb
3156,Monterey County,51.5,2018,Mar
3157,Monterey County,56.3,2018,Apr
3158,Monterey County,60.0,2018,May
3159,Monterey County,66.3,2018,Jun
3160,Monterey County,73.8,2018,Jul
3161,Monterey County,70.8,2018,Aug
3162,Monterey County,67.2,2018,Sep
3163,Monterey County,62.6,2018,Oct
3164,Monterey County,56.5,2018,Noc
3165,Monterey County,49.5,2018,Dec
3166,Monterey County,50.9,2019,Jan
3167,Monterey County,45.6,2019,Feb
3168,Monterey County,51.7,2019,Mar
3169,Monterey County,58.4,2019,Apr
3170,Monterey County,58.1,2019,May
3171,Monterey County,67.5,2019,Jun
3172,Monterey County,70.1,2019,Jul
3173,Monterey County,72.2,2019,Aug
3174,Monterey County,69.3,2019,Sep
3175,Monterey County,61.4,2019,Oct
3176,Monterey County,55.2,2019,Noc
3177,Monterey County,50.0,2019,Dec
3178,Monterey County,48.9,2020,Jan
3179,Monterey County,51.8,2020,Feb
3180,Monterey County,50.4,2020,Mar
3181,Monterey County,56.4,2020,Apr
3182,Monterey County,63.1,2020,May
3183,Monterey County,67.0,2020,Jun
3184,Monterey County,69.6,2020,Jul
