County,Date,PCP
Tulare County,201405,0.57
Tulare County,201406,0
Tulare County,201407,0.22
Tulare County,201408,0.36
Tulare County,201409,0.31
Tulare County,201410,0.06
Tulare County,201411,1.55
Tulare County,201412,4.71
Tulare County,201501,0.47
Tulare County,201502,2.29
Tulare County,201503,0.43
Tulare County,201504,0.87
Tulare County,201505,1.76
Tulare County,201506,0.09
Tulare County,201507,1.04
Tulare County,201508,0
Tulare County,201509,0.12
Tulare County,201510,2.45
Tulare County,201511,2.41
Tulare County,201512,3.34
Tulare County,201601,4.99
Tulare County,201602,1.95
Tulare County,201603,3.17
Tulare County,201604,1.75
Tulare County,201605,0.68
Tulare County,201606,0.15
Tulare County,201607,0
Tulare County,201608,0.03
Tulare County,201609,0
Tulare County,201610,1.29
Tulare County,201611,1.07
Tulare County,201612,4.65
Tulare County,201701,12.91
Tulare County,201702,7.37
Tulare County,201703,1.63
Tulare County,201704,2.35
Tulare County,201705,0.56
Tulare County,201706,0.14
Tulare County,201707,0.02
Tulare County,201708,0.33
Tulare County,201709,0.58
Tulare County,201710,0.05
Tulare County,201711,1.28
Tulare County,201712,0.11
Tulare County,201801,1.92
Tulare County,201802,0.77
Tulare County,201803,7.32
Tulare County,201804,1.62
Tulare County,201805,0.37
Tulare County,201806,0
Tulare County,201807,0.28
Tulare County,201808,0
Tulare County,201809,0
Tulare County,201810,0.71
Tulare County,201811,2.16
Tulare County,201812,1.2
Tulare County,201901,4.55
Tulare County,201902,8.13
Tulare County,201903,6.08
Tulare County,201904,0.84
Tulare County,201905,3.31
Tulare County,201906,0.14
Tulare County,201907,0.06
Tulare County,201908,0
Tulare County,201909,0.02
Tulare County,201910,0
Tulare County,201911,2.35
Tulare County,201912,4.05
Tulare County,202001,0.8
Tulare County,202002,0.35
Tulare County,202003,3.89
Tulare County,202004,3.74
Tulare County,202005,0.75
Tulare County,202006,0.04
Tulare County,202007,0
Tulare County,202008,0
Tulare County,202009,0
Tulare County,202010,0
Tuolumne County,201101,3.07
Tuolumne County,201102,7.37
Tuolumne County,201103,14.69
Tuolumne County,201104,1.94
Tuolumne County,201105,3.22
Tuolumne County,201106,3.06
Tuolumne County,201107,0.2
Tuolumne County,201108,0.06
Tuolumne County,201109,0.65
Tuolumne County,201110,3.05
Tuolumne County,201111,1.56
Tuolumne County,201112,0.05
Tuolumne County,201201,6.25
Tuolumne County,201202,1.72
Tuolumne County,201203,6.25
Tuolumne County,201204,4.4
Tuolumne County,201205,0.25
Tuolumne County,201206,0.73
Tuolumne County,201207,0.16
Tuolumne County,201208,0.26
Tuolumne County,201209,0.12
Tuolumne County,201210,1.2
Tuolumne County,201211,5.97
Tuolumne County,201212,14.8
Tuolumne County,201301,1.28
Tuolumne County,201302,0.76
Tuolumne County,201303,2.68
Tuolumne County,201304,1.69
Tuolumne County,201305,1.19
Tuolumne County,201306,0.39
Tuolumne County,201307,0.23
Tuolumne County,201308,0.1
Tuolumne County,201309,0.74
Tuolumne County,201310,0.91
Tuolumne County,201311,1.21
Tuolumne County,201312,1.46
Tuolumne County,201401,2.22
Tuolumne County,201402,7.45
Tuolumne County,201403,4.75
Tuolumne County,201404,2.9
Tuolumne County,201405,1.05
Tuolumne County,201406,0.1
Tuolumne County,201407,0.82
Tuolumne County,201408,0.35
Tuolumne County,201409,0.96
Tuolumne County,201410,0.35
Tuolumne County,201411,3.43
Tuolumne County,201412,6.04
Tuolumne County,201501,0.14
Tuolumne County,201502,5.12
Tuolumne County,201503,0.68
Tuolumne County,201504,3.29
Tuolumne County,201505,2.7
Tuolumne County,201506,0.71
Tuolumne County,201507,0.93
Tuolumne County,201508,0.09
Tuolumne County,201509,0.18
Tuolumne County,201510,2.34
Tuolumne County,201511,5.17
Tuolumne County,201512,8.66
Tuolumne County,201601,9.76
Tuolumne County,201602,1.84
Tuolumne County,201603,8.84
Tuolumne County,201604,3.61
Tuolumne County,201605,1.43
Tuolumne County,201606,0.2
Tuolumne County,201607,0.04
Tuolumne County,201608,0.02
Tuolumne County,201609,0.17
Tuolumne County,201610,8.02
Tuolumne County,201611,2.88
Tuolumne County,201612,8.33
Tuolumne County,201701,22.84
Tuolumne County,201702,17.66
Tuolumne County,201703,5.39
Tuolumne County,201704,7.64
Tuolumne County,201705,0.89
Tuolumne County,201706,0.42
Tuolumne County,201707,0.01
Tuolumne County,201708,0.56
Tuolumne County,201709,1.26
Tuolumne County,201710,0.61
Tuolumne County,201711,6.87
Tuolumne County,201712,0.43
Tuolumne County,201801,4.59
Tuolumne County,201802,1.07
Tuolumne County,201803,15.31
Tuolumne County,201804,4.33
Tuolumne County,201805,0.91
Tuolumne County,201806,0
Tuolumne County,201807,0.23
Tuolumne County,201808,0.06
Tuolumne County,201809,0.09
Tuolumne County,201810,0.79
Tuolumne County,201811,7.35
Tuolumne County,201812,2.67
Tuolumne County,201901,8.22
Tuolumne County,201902,16.31
Tuolumne County,201903,8.2
Tuolumne County,201904,1.64
Tuolumne County,201905,5.66
Tuolumne County,201906,0.28
Tuolumne County,201907,0.23
Tuolumne County,201908,0
Tuolumne County,201909,0.57
Tuolumne County,201910,0.02
Tuolumne County,201911,2.23
Tuolumne County,201912,8.76
Tuolumne County,202001,1.91
Tuolumne County,202002,0.12
Tuolumne County,202003,5.87
Tuolumne County,202004,4.14
Tuolumne County,202005,2.32
Tuolumne County,202006,0.27
Tuolumne County,202007,0.12
Tuolumne County,202008,0.13
Tuolumne County,202009,0.19
Tuolumne County,202010,0.07
Ventura County,201101,0.86
Ventura County,201102,3.54
Ventura County,201103,7.38
Ventura County,201104,0.14
Ventura County,201105,0.72
Ventura County,201106,0.18
Ventura County,201107,0.01
Ventura County,201108,0.01
Ventura County,201109,0.02
Ventura County,201110,0.95
Ventura County,201111,2.19
Ventura County,201112,0.52
Ventura County,201201,1.37
Ventura County,201202,0.31
Ventura County,201203,3.54
Ventura County,201204,2.57
Ventura County,201205,0.02
Ventura County,201206,0
Ventura County,201207,0.02
Ventura County,201208,0.02
Ventura County,201209,0.01
Ventura County,201210,0.26
Ventura County,201211,1.64
Ventura County,201212,2.58
Ventura County,201301,1.46
Ventura County,201302,0.37
Ventura County,201303,1.19
Ventura County,201304,0.08
Ventura County,201305,0.35
Ventura County,201306,0.02
Ventura County,201307,0.1
Ventura County,201308,0
Ventura County,201309,0.02
Ventura County,201310,0.13
Ventura County,201311,0.84
Ventura County,201312,0.37
Ventura County,201401,0.09
Ventura County,201402,4.33
Ventura County,201403,2.25
Ventura County,201404,0.53
Ventura County,201405,0.07
Ventura County,201406,0
Ventura County,201407,0.01
Ventura County,201408,0.12
Ventura County,201409,0
Ventura County,201410,0.29
Ventura County,201411,0.71
Ventura County,201412,6.46
Ventura County,201501,1.97
Ventura County,201502,0.88
Ventura County,201503,0.69
Ventura County,201504,0.32
Ventura County,201505,0.61
Ventura County,201506,0.19
Ventura County,201507,0.29
Ventura County,201508,0
Ventura County,201509,0.53
Ventura County,201510,0.29
Ventura County,201511,0.27
Ventura County,201512,0.78
Ventura County,201601,4.78
Ventura County,201602,1.2
Ventura County,201603,2.78
Ventura County,201604,0.56
Ventura County,201605,0.31
Ventura County,201606,0
Ventura County,201607,0
Ventura County,201608,0
Ventura County,201609,0
Ventura County,201610,0.71
Ventura County,201611,1.15
Ventura County,201612,4.65
Ventura County,201701,10.18
Ventura County,201702,9.24
Ventura County,201703,0.64
Ventura County,201704,0.24
Ventura County,201705,0.22
Ventura County,201706,0.01
Ventura County,201707,0
Ventura County,201708,0.1
Ventura County,201709,0.12
Ventura County,201710,0.02
Ventura County,201711,0.13
Ventura County,201712,0.01
Ventura County,201801,2.87
Ventura County,201802,0.21
Ventura County,201803,6.34
Ventura County,201804,0.1
Ventura County,201805,0.15
Ventura County,201806,0.01
Ventura County,201807,0
Ventura County,201808,0
Ventura County,201809,0
Ventura County,201810,0.22
Ventura County,201811,1.87
Ventura County,201812,2.47
Ventura County,201901,8.17
Ventura County,201902,7.38
Ventura County,201903,4.12
Ventura County,201904,0.11
Ventura County,201905,1.86
Ventura County,201906,0.04
Ventura County,201907,0
Ventura County,201908,0
Ventura County,201909,0.01
Ventura County,201910,0
Ventura County,201911,2.82
Ventura County,201912,6.5
Ventura County,202001,0.51
Ventura County,202002,0.12
Ventura County,202003,5.25
Ventura County,202004,4.21
Ventura County,202005,0.14
Ventura County,202006,0.03
Ventura County,202007,0
Ventura County,202008,0
Ventura County,202009,0
Ventura County,202010,0
Yolo County,201101,1.76
Yolo County,201102,4.46
Yolo County,201103,7.48
Yolo County,201104,0.25
Yolo County,201105,1.38
Yolo County,201106,0.95
Yolo County,201107,0
Yolo County,201108,0
Yolo County,201109,0.02
Yolo County,201110,1.09
Yolo County,201111,1.26
Yolo County,201112,0.27
Yolo County,201201,3.42
Yolo County,201202,1.15
Yolo County,201203,4.96
Yolo County,201204,2.3
Yolo County,201205,0.03
Yolo County,201206,0.03
Yolo County,201207,0.01
Yolo County,201208,0
Yolo County,201209,0
Yolo County,201210,1.05
Yolo County,201211,5.18
Yolo County,201212,7.59
Yolo County,201301,0.83
Yolo County,201302,0.39
Yolo County,201303,1.25
Yolo County,201304,0.76
Yolo County,201305,0.34
Yolo County,201306,0.36
Yolo County,201307,0
Yolo County,201308,0
Yolo County,201309,0.6
Yolo County,201310,0
Yolo County,201311,0.87
Yolo County,201312,0.39
Yolo County,201401,0.2
Yolo County,201402,5.33
Yolo County,201403,2.04
Yolo County,201404,1.84
Yolo County,201405,0.04
Yolo County,201406,0
Yolo County,201407,0.01
Yolo County,201408,0.02
Yolo County,201409,0.41
Yolo County,201410,0.42
Yolo County,201411,1.71
Yolo County,201412,9.6
Yolo County,201501,0.06
Yolo County,201502,3.2
Yolo County,201503,0.17
Yolo County,201504,1.31
Yolo County,201505,0.1
Yolo County,201506,0.04
Yolo County,201507,0.02
Yolo County,201508,0.01
Yolo County,201509,0.06
Yolo County,201510,0.18
Yolo County,201511,1.83
Yolo County,201512,2.21
Yolo County,201601,5.95
Yolo County,201602,0.69
Yolo County,201603,6.69
Yolo County,201604,0.75
Yolo County,201605,0.55
Yolo County,201606,0.01
Yolo County,201607,0
Yolo County,201608,0
Yolo County,201609,0
Yolo County,201610,2.93
Yolo County,201611,1.65
Yolo County,201612,3.7
Yolo County,201701,12.72
Yolo County,201702,9.34
Yolo County,201703,2.77
Yolo County,201704,2.9
Yolo County,201705,0.1
Yolo County,201706,0.29
Yolo County,201707,0
Yolo County,201708,0
Yolo County,201709,0.01
Yolo County,201710,0.19
Yolo County,201711,2.33
Yolo County,201712,0.09
Yolo County,201801,4.36
Yolo County,201802,0.35
Yolo County,201803,4.91
Yolo County,201804,2.08
Yolo County,201805,0.18
Yolo County,201806,0
Yolo County,201807,0.01
Yolo County,201808,0
Yolo County,201809,0.01
Yolo County,201810,0.22
Yolo County,201811,3.29
Yolo County,201812,2.43
Yolo County,201901,6.44
Yolo County,201902,10.76
Yolo County,201903,4.84
Yolo County,201904,0.45
Yolo County,201905,3.1
Yolo County,201906,0
Yolo County,201907,0
Yolo County,201908,0
Yolo County,201909,0.26
Yolo County,201910,0
Yolo County,201911,0.54
Yolo County,201912,6.75
Yolo County,202001,1.45
Yolo County,202002,0
Yolo County,202003,1.24
Yolo County,202004,0.89
Yolo County,202005,0.62
Yolo County,202006,0
Yolo County,202007,0
Yolo County,202008,0.05
Yolo County,202009,0
Yolo County,202010,0
Yuba County,201101,2.12
Yuba County,201102,6.85
Yuba County,201103,12.93
Yuba County,201104,1.44
Yuba County,201105,3.17
Yuba County,201106,1.92
Yuba County,201107,0
Yuba County,201108,0
Yuba County,201109,0.24
Yuba County,201110,2.99
Yuba County,201111,1.75
Yuba County,201112,0.21
Yuba County,201201,5.98
Yuba County,201202,2.39
Yuba County,201203,10.52
Yuba County,201204,5.42
Yuba County,201205,0.22
Yuba County,201206,0.56
Yuba County,201207,0.02
Yuba County,201208,0.01
Yuba County,201209,0
Yuba County,201210,2.35
Yuba County,201211,9.71
Yuba County,201212,11.53
Yuba County,201301,0.92
Yuba County,201302,0.74
Yuba County,201303,2.86
Yuba County,201304,1.11
Yuba County,201305,0.65
Yuba County,201306,1.25
Yuba County,201307,0
Yuba County,201308,0.01
Yuba County,201309,1.16
Yuba County,201310,0.29
Yuba County,201311,1.73
Yuba County,201312,0.43
Yuba County,201401,1.06
Yuba County,201402,10.35
Yuba County,201403,6.45
Yuba County,201404,1.64
Yuba County,201405,0.38
Yuba County,201406,0
Yuba County,201407,0.01
Yuba County,201408,0.17
Yuba County,201409,0.64
Yuba County,201410,1.55
Yuba County,201411,3.79
Yuba County,201412,12.57
Yuba County,201501,0.08
Yuba County,201502,4.42
